Price,NTPC.NS : BDL.NS,BEL.NS : BDL.NS,NTPC.NS : HAL.NS,HINDZINC.NS : POWERGRID.NS,TCS.NS : HAVELLS.NS,HINDZINC.NS : MGL.NS,BEL.NS : POWERGRID.NS,COALINDIA.NS : BDL.NS,BPCL.NS : MGL.NS,IOC.NS : GAIL.NS,BDL.NS : HAL.NS,NTPC.NS : HINDZINC.NS,HINDZINC.NS : GAIL.NS,HINDZINC.NS : SBILIFE.NS,AMBUJACEM.NS : HAVELLS.NS,LT.NS : HINDZINC.NS,JINDALSTEL.NS : HINDZINC.NS,BDL.NS : POWERGRID.NS,CEATLTD.NS : HINDZINC.NS,APOLLOHOSP.NS : SBILIFE.NS,APOLLOHOSP.NS : HAVELLS.NS,TATASTEEL.NS : AMBUJACEM.NS,TCS.NS : INFY.NS,APOLLOHOSP.NS : TCS.NS,SBIN.NS : JINDALSTEL.NS,LT.NS : APOLLOTYRE.NS,GRASIM.NS : HAVELLS.NS,JSWSTEEL.NS : APOLLOHOSP.NS,ULTRACEMCO.NS : APOLLOHOSP.NS,APOLLOHOSP.NS : HDFCBANK.NS,CEATLTD.NS : HAL.NS,NTPC.NS : CEATLTD.NS,MRF.NS : HINDZINC.NS,SBIN.NS : TATAPOWER.NS,MGL.NS : POWERGRID.NS,ABB.NS : HINDZINC.NS,NTPC.NS : POWERGRID.NS,COALINDIA.NS : HAL.NS,GRASIM.NS : APOLLOHOSP.NS,IGL.NS : HDFCLIFE.NS,SBIN.NS : VEDL.NS,SBIN.NS : GRASIM.NS,GAIL.NS : LICHSGFIN.NS,IOC.NS : LICHSGFIN.NS,BDL.NS : CEATLTD.NS,IOC.NS : HINDZINC.NS,JINDALSTEL.NS : AMBUJACEM.NS,BAJFINANCE.NS : HDFCBANK.NS,SIEMENS.NS : MGL.NS,VEDL.NS : HINDZINC.NS,HDFCBANK.NS : HAVELLS.NS,HINDZINC.NS : APOLLOTYRE.NS,JSWSTEEL.NS : GRASIM.NS,NTPC.NS : BEL.NS,SBILIFE.NS : HAVELLS.NS,JSWSTEEL.NS : HAVELLS.NS,CGPOWER.NS : HINDZINC.NS,APOLLOHOSP.NS : AMBUJACEM.NS,SBIN.NS : CGPOWER.NS,TATASTEEL.NS : SBIN.NS,CGPOWER.NS : BDL.NS,HAL.NS : MGL.NS,ULTRACEMCO.NS : JINDALSTEL.NS,JSWSTEEL.NS : HDFCBANK.NS,CGPOWER.NS : CEATLTD.NS,ICICIPRULI.NS : INFY.NS,SBIN.NS : AMBUJACEM.NS,ULTRACEMCO.NS : GRASIM.NS,TATAPOWER.NS : HINDZINC.NS,TCS.NS : HDFCBANK.NS,TCS.NS : ICICIPRULI.NS,CGPOWER.NS : JINDALSTEL.NS,ICICIBANK.NS : APOLLOHOSP.NS,TCS.NS : SBILIFE.NS,AMBUJACEM.NS : SBILIFE.NS
2022-04-13,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,EXIT,HOLD,HOLD,SHORT,HOLD,HOLD,EXIT,HOLD,HOLD,SHORT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,EXIT,SHORT,SHORT,HOLD,HOLD,HOLD,HOLD,LONG,EXIT,EXIT,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,SHORT,HOLD,EXIT,EXIT,HOLD,HOLD,EXIT,HOLD,LONG
2022-04-18,HOLD,SHORT,HOLD,EXIT,SHORT,EXIT,HOLD,SHORT,HOLD,HOLD,LONG,LONG,HOLD,HOLD,HOLD,HOLD,HOLD,LONG,EXIT,SHORT,HOLD,HOLD,LONG,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,LONG,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,LONG,HOLD,HOLD,LONG,HOLD,HOLD,SHORT,LONG,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,SHORT,EXIT,HOLD,LONG,HOLD,LONG,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,SHORT,HOLD
2022-04-19,HOLD,SHORT,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,EXIT,HOLD,LONG,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,LONG,LONG,EXIT,HOLD,HOLD,HOLD,HOLD,LONG,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,LONG,EXIT,EXIT,EXIT,HOLD,EXIT,HOLD,HOLD,LONG,EXIT,HOLD,LONG,HOLD,HOLD,SHORT,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,EXIT,HOLD,LONG,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD
2022-04-20,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,LONG,HOLD,HOLD,SHORT,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,LONG,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,LONG
2022-04-21,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,LONG,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,LONG,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD
2022-04-22,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,LONG,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,SHORT,HOLD,HOLD,HOLD,HOLD,LONG,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,SHORT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
2022-04-25,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,LONG,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,LONG,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,SHORT,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,EXIT,EXIT,LONG
2022-04-26,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,LONG,EXIT,HOLD,HOLD,EXIT,EXIT,HOLD,LONG,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,LONG,HOLD,EXIT,EXIT,EXIT,EXIT,EXIT,EXIT,HOLD,EXIT,HOLD,EXIT,HOLD,LONG,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,LONG,HOLD,EXIT,LONG
2022-04-27,HOLD,HOLD,EXIT,HOLD,HOLD,SHORT,EXIT,HOLD,SHORT,HOLD,HOLD,LONG,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,LONG,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,SHORT,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,LONG,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,SHORT,HOLD,HOLD,SHORT,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,EXIT,EXIT,LONG
2022-04-28,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,EXIT,LONG,EXIT,EXIT,HOLD,EXIT,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,LONG,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,SHORT,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD
2022-04-29,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,EXIT,EXIT,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,HOLD,SHORT,EXIT,EXIT,EXIT,EXIT,EXIT,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,LONG,EXIT,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD
2022-05-02,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,EXIT,EXIT,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,LONG,EXIT,HOLD,EXIT,HOLD,EXIT,SHORT,EXIT,EXIT,EXIT,HOLD,SHORT,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,LONG,EXIT,LONG,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,EXIT,HOLD,LONG,EXIT,HOLD
2022-05-04,HOLD,EXIT,HOLD,SHORT,EXIT,HOLD,HOLD,EXIT,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,LONG,LONG,EXIT,EXIT,HOLD,HOLD,EXIT,SHORT,HOLD,HOLD,EXIT,LONG,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,LONG,EXIT,EXIT,HOLD,HOLD,HOLD,LONG,EXIT,LONG,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,LONG,EXIT,HOLD
2022-05-05,EXIT,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,EXIT,EXIT,HOLD,SHORT,EXIT,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,EXIT,HOLD,LONG,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,LONG,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,EXIT,EXIT,LONG,EXIT,HOLD
2022-05-06,HOLD,EXIT,HOLD,SHORT,EXIT,HOLD,HOLD,EXIT,EXIT,EXIT,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,EXIT,SHORT,LONG,HOLD,EXIT,HOLD,HOLD,HOLD,LONG,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,LONG,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,LONG,EXIT,HOLD
2022-05-09,HOLD,HOLD,HOLD,SHORT,EXIT,HOLD,SHORT,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,LONG,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,SHORT,LONG,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,LONG,EXIT,EXIT,EXIT,HOLD,EXIT,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD
2022-05-10,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,SHORT,EXIT,HOLD,HOLD,SHORT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,SHORT,HOLD,SHORT,HOLD,EXIT,EXIT,HOLD,LONG,HOLD,HOLD,HOLD,LONG,HOLD,EXIT,EXIT,HOLD,HOLD,SHORT,HOLD,HOLD,SHORT,HOLD,HOLD,LONG,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,EXIT,EXIT,HOLD,LONG,HOLD,HOLD,EXIT,EXIT,LONG,HOLD,EXIT,HOLD,LONG,HOLD,EXIT,EXIT
2022-05-11,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,LONG,HOLD,SHORT,HOLD,HOLD,LONG,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,EXIT,LONG,EXIT,EXIT,EXIT,LONG,HOLD,HOLD,EXIT
2022-05-12,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,LONG,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,LONG,HOLD,HOLD,LONG,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,LONG,EXIT,HOLD,LONG,LONG,HOLD,EXIT,HOLD
2022-05-13,EXIT,EXIT,SHORT,HOLD,EXIT,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,SHORT,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,LONG,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,SHORT,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,LONG,HOLD,HOLD,HOLD
2022-05-16,EXIT,EXIT,SHORT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,SHORT,SHORT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,LONG,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,EXIT,SHORT,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,EXIT,HOLD
2022-05-17,HOLD,EXIT,HOLD,HOLD,EXIT,EXIT,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,EXIT,HOLD,SHORT,EXIT,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT
2022-05-18,HOLD,EXIT,SHORT,EXIT,EXIT,HOLD,EXIT,EXIT,HOLD,SHORT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,EXIT,EXIT,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,EXIT
2022-05-19,HOLD,HOLD,HOLD,HOLD,SHORT,EXIT,EXIT,HOLD,HOLD,SHORT,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,EXIT,SHORT,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,EXIT,LONG,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,LONG,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD
2022-05-20,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,SHORT,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,EXIT,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,LONG,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,EXIT,HOLD,HOLD,LONG,EXIT,HOLD,HOLD,SHORT,SHORT,HOLD,HOLD,SHORT,EXIT
2022-05-23,HOLD,SHORT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,EXIT,HOLD,EXIT,HOLD,SHORT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,LONG,HOLD,HOLD,SHORT,EXIT,EXIT,HOLD,EXIT,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,EXIT,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,EXIT,SHORT,EXIT,HOLD,HOLD,HOLD,SHORT,HOLD,LONG,SHORT,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,LONG,HOLD,HOLD,HOLD
2022-05-24,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,SHORT,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,EXIT,LONG,HOLD,HOLD,SHORT,EXIT,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,LONG,HOLD,HOLD,HOLD,EXIT,SHORT,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,SHORT,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,LONG,SHORT,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,LONG,HOLD,HOLD,HOLD
2022-05-25,EXIT,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,SHORT,HOLD,SHORT,HOLD,HOLD,HOLD,HOLD,HOLD,LONG,HOLD,SHORT,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,LONG,HOLD,HOLD,HOLD,SHORT,SHORT,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,SHORT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,LONG,EXIT,HOLD,SHORT,SHORT,SHORT,LONG,HOLD,SHORT,HOLD
2022-05-26,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,SHORT,LONG,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,LONG,HOLD,EXIT,HOLD,HOLD,SHORT,HOLD,LONG,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,LONG,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,LONG,HOLD,HOLD,HOLD,LONG,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,LONG,HOLD,HOLD,HOLD,SHORT,SHORT,HOLD,HOLD,SHORT,HOLD
2022-05-27,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,LONG,SHORT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,LONG,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,LONG,HOLD,HOLD,HOLD,LONG,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,EXIT,HOLD,HOLD,SHORT,HOLD,HOLD,EXIT,HOLD,HOLD
2022-05-30,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,EXIT,EXIT,LONG,SHORT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,LONG,HOLD,HOLD,EXIT,LONG,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,LONG,SHORT,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT
2022-05-31,HOLD,HOLD,EXIT,EXIT,HOLD,EXIT,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,LONG,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,LONG,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,SHORT,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,LONG,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,SHORT
2022-06-01,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,EXIT,EXIT,EXIT,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,EXIT,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
